geneID,time,Myc_gene,Gen_type,Gen_sign_Mock,Gen_sign_Myc,ASE_type,ASE_sign,F0_Oh43_logFC,F0_Oh43_adj.P.Val,F1_allele_logFC,F1_allele_adj.P.Val,myc_Oh43_logFC,myc_Oh43_adj.P.Val,mock_Oh43_logFC,mock_Oh43_adj.P.Val,Working.Symbol,v4.Gene.Model.ID,v3.Gene.Model.ID,Full.Name,Working.Source,chr,start_V5_bp,end_V5_bp,pos_v5_bp,chr_start_bp,pos_v5_cum_bp,armando_hotlist
Zm00001eb408630,T2,NA,7_Myc responsive,up,up,NA,NA,NA,NA,NA,NA,0.0485647125254083,0.629797347760937,0.158809798966378,0.330314293859366,pco143033,Zm00001d023635,GRMZM2G015869,NA,NA,chr10,12861053,12867357,12864205,1979411434,1992275639,NA
Zm00001eb081070,T1,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,0.281360217105361,0.048854671212537,0.119942236808006,0.325637817185812,pco143041,Zm00001d003460,GRMZM2G071768,NA,NA,chr2,44998629,45008425,45003527,308452471,353455998,NA
Zm00001eb081070,T2,non-signi,5_Constitutive,up,up,Conserved,up,0.180137977988459,0.429102250165092,0.433974809271567,0.223795692477077,0.3861816197434,0.00279835657069986,0.478618947924739,0.0061575798080694,pco143041,Zm00001d003460,GRMZM2G071768,NA,NA,chr2,44998629,45008425,45003527,308452471,353455998,NA
Zm00001eb192060,T1,NA,7_Myc responsive,down,up,NA,NA,NA,NA,NA,NA,0.23892819949767,0.142363401187545,-0.152881547437637,0.320901896429088,pco143166,Zm00001d051998,GRMZM2G054210,NA,NA,chr4,178247847,178262453,178255150,790145429,968400579,NA
Zm00001eb192060,T2,signi,8_Conserved,up,down,Conserved,down,0.0412621391841077,0.884835584651739,-0.211798419814347,0.762999840215093,-0.105805694384479,0.536080213802256,0.27052946404512,0.323239109011764,pco143166,Zm00001d051998,GRMZM2G054210,NA,NA,chr4,178247847,178262453,178255150,790145429,968400579,NA
Zm00001eb326960,T1,NA,3_Modulated,up,up,NA,NA,NA,NA,NA,NA,0.305316558329492,0.0191522286333094,0.658272885823992,4.14253250680828e-5,pco143240a,Zm00001d022077,GRMZM2G136918,NA,NA,chr7,173177240,173183535,173180388,1448186572,1621366960,NA
Zm00001eb326960,T2,NA,3_Modulated,up,up,NA,NA,NA,NA,NA,NA,0.385311744647688,0.00217111906370153,1.06358522239842,2.60851759023925e-5,pco143240a,Zm00001d022077,GRMZM2G136918,NA,NA,chr7,173177240,173183535,173180388,1448186572,1621366960,NA
Zm00001eb079540,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.169699628310413,0.160292939240714,0.142176595314149,0.17106817828346,pco143308a,Zm00001d003288,GRMZM2G163471,NA,NA,chr2,38823738,38828174,38825956,308452471,347278427,NA
Zm00001eb079540,T2,non-signi,2_Mock conditional,up,up,Conserved,up,0.0515144568075716,0.809043709657488,0.277492710016234,0.435999841438284,0.0719459955203141,0.59427547718358,0.65442022765401,0.0248857486930398,pco143308a,Zm00001d003288,GRMZM2G163471,NA,NA,chr2,38823738,38828174,38825956,308452471,347278427,NA
Zm00001eb424960,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.138347606543194,0.258187507224576,0.076737564309163,0.467234781761906,pco143308b,Zm00001d025692,GRMZM2G066815,NA,NA,chr10,127930851,127935156,127933004,1979411434,2107344438,NA
Zm00001eb424960,T2,NA,8_Conserved,up,down,NA,NA,NA,NA,NA,NA,-0.0273914833431264,0.783532541900842,0.12993209907249,0.36054379343908,pco143308b,Zm00001d025692,GRMZM2G066815,NA,NA,chr10,127930851,127935156,127933004,1979411434,2107344438,NA
Zm00001eb212300,T1,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.139306029492351,0.163654763816617,-0.23673673644507,0.0302633913232175,pco143347,Zm00001d013019,GRMZM2G071071,NA,NA,chr5,3478392,3489852,3484122,1040475889,1043960011,NA
Zm00001eb212300,T2,non-signi,8_Conserved,down,down,Conserved,down,-0.0961829216665,0.59030612797122906,-0.0272517938612809,0.876144483063473,-0.149283802164141,0.110872637423868,-0.103224433009608,0.442791421845331,pco143347,Zm00001d013019,GRMZM2G071071,NA,NA,chr5,3478392,3489852,3484122,1040475889,1043960011,NA
Zm00001eb224450,T1,NA,7_Myc responsive,up,up,NA,NA,NA,NA,NA,NA,0.243788345452815,0.0888520437286929,0.232826903062482,0.0512035395385233,pco143390,Zm00001d014344,GRMZM2G350626,NA,NA,chr5,42309900,42328734,42319317,1040475889,1082795206,NA
Zm00001eb224450,T2,NA,7_Myc responsive,down,up,NA,NA,NA,NA,NA,NA,0.0544167080847942,0.590695491637336,-0.0303424847946954,0.892085973382497,pco143390,Zm00001d014344,GRMZM2G350626,NA,NA,chr5,42309900,42328734,42319317,1040475889,1082795206,NA
Zm00001eb217550,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.241706274558112,0.416179827855248,-0.208861111132664,0.359629662780167,pco143498,Zm00001d013566,GRMZM2G166082,NA,NA,chr5,14599624,14602696,14601160,1040475889,1055077049,NA
Zm00001eb217550,T2,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.340827667828989,0.273227165225295,-1.36504348259292,0.0168096889787661,pco143498,Zm00001d013566,GRMZM2G166082,NA,NA,chr5,14599624,14602696,14601160,1040475889,1055077049,NA
Zm00001eb317190,T1,NA,Ambiguous,down,up,NA,NA,NA,NA,NA,NA,0.00306606602774316,0.982952922508287,-0.369397922018519,0.0469737154272174,pco143515,Zm00001d020984,GRMZM2G052266,NA,NA,chr7,140341852,140344052,140342952,1448186572,1588529524,NA
Zm00001eb317190,T2,NA,Ambiguous,down,up,NA,NA,NA,NA,NA,NA,0.0180616107946906,0.926552555735345,-0.86200381988199,0.0581847701139747,pco143515,Zm00001d020984,GRMZM2G052266,NA,NA,chr7,140341852,140344052,140342952,1448186572,1588529524,NA
Zm00001eb252790,T1,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.274118541224029,0.00901708879561625,-0.206887892871428,0.0678107340137706,pco143558,Zm00001d017848,GRMZM2G096370,NA,NA,chr5,211253744,211285665,211269704,1040475889,1251745593,NA
Zm00001eb252790,T2,NA,7_Myc responsive,down,down,NA,NA,NA,NA,NA,NA,-0.121166732529441,0.176649265225711,-0.052609390793302,0.805565214008807,pco143558,Zm00001d017848,GRMZM2G096370,NA,NA,chr5,211253744,211285665,211269704,1040475889,1251745593,NA
Zm00001eb293820,T1,NA,5_Constitutive,up,up,NA,NA,NA,NA,NA,NA,0.620201188081099,3.26087106110662e-4,0.813428480044292,2.06853548949976e-5,pco143563,Zm00001d038809,GRMZM2G474546,NA,NA,chr6,172201950,172205959,172203954,1266829338,1439033292,NA
Zm00001eb293820,T2,signi,6_Fixed,up,up,Cis only,up,0.581323490119562,0.0251952160347174,0.864875680514537,0.00885490512266861,0.738117994985238,5.22357173344439e-5,0.803403064062261,1.09972467967739e-4,pco143563,Zm00001d038809,GRMZM2G474546,NA,NA,chr6,172201950,172205959,172203954,1266829338,1439033292,NA
Zm00001eb046700,T1,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.349818081289616,0.03533257495953,-0.0131832565247504,0.917585017828365,pco143623a,Zm00001d032807,GRMZM2G170699,NA,NA,chr1,240990159,240994676,240992418,0,240992418,NA
Zm00001eb046700,T2,non-signi,Ambiguous,up,up,Conserved,down,-0.845132072913309,0.0637086652816036,-1.23410943708887,0.331917811502032,0.0937244604994928,0.500632385512819,0.326183625786624,0.0649246941068977,pco143623a,Zm00001d032807,GRMZM2G170699,NA,NA,chr1,240990159,240994676,240992418,0,240992418,NA
Zm00001eb222330,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.132761897978135,0.349515941359048,0.0272987636260617,0.788126282887544,pco143623b,Zm00001d014094,GRMZM2G102639,NA,NA,chr5,32556545,32560966,32558756,1040475889,1073034645,NA
Zm00001eb222330,T2,NA,2_Mock conditional,up,down,NA,NA,NA,NA,NA,NA,-0.0446928119705359,0.676707787098617,0.304883818820703,0.0316117573623916,pco143623b,Zm00001d014094,GRMZM2G102639,NA,NA,chr5,32556545,32560966,32558756,1040475889,1073034645,NA
Zm00001eb316460,T1,NA,2_Mock conditional,down,down,NA,NA,NA,NA,NA,NA,-0.0935509273062455,0.603035238627317,-0.815604310825247,3.25468413281011e-6,pco143640(566),Zm00001d020903,GRMZM2G174799,NA,NA,chr7,137427483,137429570,137428526,1448186572,1585615098,NA
Zm00001eb316460,T2,NA,2_Mock conditional,down,up,NA,NA,NA,NA,NA,NA,0.0102681863572022,0.945076499638688,-1.61946098116863,1.65465115309412e-4,pco143640(566),Zm00001d020903,GRMZM2G174799,NA,NA,chr7,137427483,137429570,137428526,1448186572,1585615098,NA
Zm00001eb189190,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.126318861674228,0.233709714413631,-0.164263739838215,0.114067363059975,pco143990a,Zm00001d051671,GRMZM2G048045,NA,NA,chr4,168380407,168390879,168385643,790145429,958531072,NA
Zm00001eb189190,T2,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.125932447297828,0.325235684213271,-0.0928385253994082,0.485094558485183,pco143990a,Zm00001d051671,GRMZM2G048045,NA,NA,chr4,168380407,168390879,168385643,790145429,958531072,NA
Zm00001eb302280,T1,NA,2_Mock conditional,up,down,NA,NA,NA,NA,NA,NA,-0.121880566186593,0.207110447329113,0.281746845134737,0.0116382190128483,pco144169,Zm00001d019048,GRMZM2G146940,NA,NA,chr7,13956167,13962022,13959094,1448186572,1462145666,NA
Zm00001eb302280,T2,signi,7_Myc responsive,down,up,Conserved,down,0.226635435912915,0.259488729851223,-0.0182506404881622,0.924457611395871,0.165062899932562,0.116335360375622,-0.0357822875490595,0.796472961454955,pco144169,Zm00001d019048,GRMZM2G146940,NA,NA,chr7,13956167,13962022,13959094,1448186572,1462145666,NA
Zm00001eb102930,T1,NA,5_Constitutive,down,down,NA,NA,NA,NA,NA,NA,-1.04476253889828,2.39241826916868e-5,-0.7894138384268,1.33396641642911e-4,pco144203,Zm00001d006143,GRMZM2G170276,NA,NA,chr2,199906809,199914192,199910500,308452471,508362971,NA
Zm00001eb102930,T2,NA,6_Fixed,down,down,NA,NA,NA,NA,NA,NA,-0.948553767935147,5.68905950314123e-6,-1.02651479340871,1.67607283824999e-5,pco144203,Zm00001d006143,GRMZM2G170276,NA,NA,chr2,199906809,199914192,199910500,308452471,508362971,NA
Zm00001eb408710,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.224528405585928,0.235442007936581,0.109089408177379,0.445592422180392,pco144235,Zm00001d023650,GRMZM2G110381,NA,NA,chr10,13438294,13440023,13439158,1979411434,1992850592,NA
Zm00001eb408710,T2,non-signi,5_Constitutive,up,up,Cis only,up,0.609336483874704,0.0140544375994788,0.481355626669592,0.0488005724440058,0.519509635914095,0.00133327859092518,0.457923119085133,0.0244997721777776,pco144235,Zm00001d023650,GRMZM2G110381,NA,NA,chr10,13438294,13440023,13439158,1979411434,1992850592,NA
Zm00001eb068980,T1,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,0.230084771073341,0.0513964614988428,0.366251285474446,0.00195811635010037,pco144444,Zm00001d002126,AC191113.2_FG002,NA,NA,chr2,6571690,6577708,6574699,308452471,315027170,NA
Zm00001eb068980,T2,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.160890468077746,0.363291661928674,0.29398630928934,0.36367043732784,pco144444,Zm00001d002126,AC191113.2_FG002,NA,NA,chr2,6571690,6577708,6574699,308452471,315027170,NA
Zm00001eb051600,T1,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.372893869267477,0.0139240299161106,-0.201455177313884,0.0855266017822055,pco144592b,Zm00001d033345,GRMZM2G016875,NA,NA,chr1,261720672,261729046,261724859,0,261724859,NA
Zm00001eb051600,T2,NA,Ambiguous,up,down,NA,NA,NA,NA,NA,NA,-0.21325393458827,0.0672465356723833,0.151501641380999,0.278728121922196,pco144592b,Zm00001d033345,GRMZM2G016875,NA,NA,chr1,261720672,261729046,261724859,0,261724859,NA
Zm00001eb150510,T1,NA,3_Modulated,up,up,NA,NA,NA,NA,NA,NA,0.828283711053652,0.0212194927918074,3.76996852324999,4.04334128775828e-6,pco144630,Zm00001d043168,GRMZM2G402092,NA,NA,chr3,192618221,192619571,192618896,552127662,744746558,NA
Zm00001eb150510,T2,signi,5_Constitutive,up,up,Conserved,up,1.46234857616587,0.0790550035974732,0.849646343695042,0.248334590962035,3.56894385211872,6.84625061718737e-5,2.9181016950587,1.62559615766651e-5,pco144630,Zm00001d043168,GRMZM2G402092,NA,NA,chr3,192618221,192619571,192618896,552127662,744746558,NA
Zm00001eb027760,T1,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.103758984774311,0.666995177651335,-0.602093808588972,0.0025173928828766,pco144716,Zm00001d030509,GRMZM2G165506,NA,NA,chr1,141681045,141692695,141686870,0,141686870,NA
Zm00001eb027760,T2,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.202698449949367,0.459043895791648,-0.998402918451545,0.055571749539425,pco144716,Zm00001d030509,GRMZM2G165506,NA,NA,chr1,141681045,141692695,141686870,0,141686870,NA
Zm00001eb108670,T1,NA,8_Conserved,down,up,NA,NA,NA,NA,NA,NA,0.218067840668125,0.830583545645167,-0.17893106721878,0.791739200750044,pco144726,Zm00001d006796,GRMZM2G339994,NA,NA,chr2,216870555,216872404,216871480,308452471,525323951,NA
Zm00001eb108670,T2,NA,1_Myc conditional,up,down,NA,NA,NA,NA,NA,NA,-1.84697925907423,0.0432298269983404,1.72130030964269,0.16264028638878,pco144726,Zm00001d006796,GRMZM2G339994,NA,NA,chr2,216870555,216872404,216871480,308452471,525323951,NA
Zm00001eb210850,T1,NA,6_Fixed,down,down,NA,NA,NA,NA,NA,NA,-0.880149326049203,2.21644046377342e-7,-0.738918937706177,1.36777540089587e-6,pco144871,Zm00001d012857,GRMZM2G034326,NA,NA,chr5,1435624,1438134,1436879,1040475889,1041912768,NA
Zm00001eb210850,T2,signi,3_Modulated,down,down,Trans,down,-0.624805675656234,0.0154724672608388,-0.383792168026662,0.260196078806908,-0.831447808399617,3.25349162735558e-6,-0.414870695914788,0.00482423372363979,pco144871,Zm00001d012857,GRMZM2G034326,NA,NA,chr5,1435624,1438134,1436879,1040475889,1041912768,NA
Zm00001eb376120,T1,NA,8_Conserved,up,down,NA,NA,NA,NA,NA,NA,-0.13376739874641,0.266606662938399,0.0382364466877638,0.734105943259088,pco144884(661),Zm00001d045263,NA,NA,NA,chr9,19339094,19343364,19341229,1816406690,1835747919,NA
Zm00001eb376120,T2,NA,7_Myc responsive,up,down,NA,NA,NA,NA,NA,NA,-0.0650672849041618,0.51109551494835,0.170561862344566,0.340004853757525,pco144884(661),Zm00001d045263,NA,NA,NA,chr9,19339094,19343364,19341229,1816406690,1835747919,NA
Zm00001eb054000,T1,NA,5_Constitutive,up,up,NA,NA,NA,NA,NA,NA,2.45354314921853,2.21479495515814e-6,2.64576131573363,3.12124275031719e-8,pco144935,Zm00001d033619,GRMZM2G123204,NA,NA,chr1,270784836,270788614,270786725,0,270786725,NA
Zm00001eb054000,T2,NA,5_Constitutive,up,up,NA,NA,NA,NA,NA,NA,1.9489218261172,2.60006277631021e-6,2.02169793989465,5.71172509755109e-6,pco144935,Zm00001d033619,GRMZM2G123204,NA,NA,chr1,270784836,270788614,270786725,0,270786725,NA
Zm00001eb048120,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.308513258769599,0.0822334358549317,0.186465477628273,0.217228804486438,pco144937,Zm00001d032970,GRMZM2G119544,NA,NA,chr1,247077025,247082916,247079970,0,247079970,NA
Zm00001eb048120,T2,NA,2_Mock conditional,up,up,NA,NA,NA,NA,NA,NA,0.0103728178839983,0.949502656062815,0.412696239592845,0.023439481119063,pco144937,Zm00001d032970,GRMZM2G119544,NA,NA,chr1,247077025,247082916,247079970,0,247079970,NA
Zm00001eb241730,T1,NA,Ambiguous,down,up,NA,NA,NA,NA,NA,NA,0.00290570652870872,0.992484558636747,-0.699753204086274,0.0596928123083201,pco145004,Zm00001d016561,GRMZM2G307368,NA,NA,chr5,167025935,167026258,167026096,1040475889,1207501985,NA
Zm00001eb241730,T2,signi,2_Mock conditional,down,up,Conserved,down,0.358721827212082,0.227099921965194,-0.474516378864598,0.326023923063442,0.360418050003161,0.20196410738074,-0.934937045407909,0.0418423813022904,pco145004,Zm00001d016561,GRMZM2G307368,NA,NA,chr5,167025935,167026258,167026096,1040475889,1207501985,NA
Zm00001eb053020,T1,NA,7_Myc responsive,up,up,NA,NA,NA,NA,NA,NA,0.183549643532004,0.155977998259614,0.134119738593833,0.25029750097559,pco145034,Zm00001d033511,GRMZM2G083783,NA,NA,chr1,267071437,267076106,267073772,0,267073772,NA
Zm00001eb053020,T2,NA,Ambiguous,up,down,NA,NA,NA,NA,NA,NA,-0.122917969098975,0.405525569874912,0.257517531623026,0.119396463413234,pco145034,Zm00001d033511,GRMZM2G083783,NA,NA,chr1,267071437,267076106,267073772,0,267073772,NA
Zm00001eb357640,T1,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,0.597207529585457,0.0121527699338345,0.36717635998427,0.0588818359117514,pco145446,Zm00001d011275,GRMZM2G135795,NA,NA,chr8,145060886,145061975,145061430,1633995488,1779056918,NA
Zm00001eb357640,T2,NA,6_Fixed,up,up,NA,NA,NA,NA,NA,NA,0.70324355881281,5.6058266252009e-4,0.618067004626188,0.00339381124460322,pco145446,Zm00001d011275,GRMZM2G135795,NA,NA,chr8,145060886,145061975,145061430,1633995488,1779056918,NA
Zm00001eb392290,T1,NA,7_Myc responsive,down,down,NA,NA,NA,NA,NA,NA,-0.229368643774862,0.337019001307133,-0.226614496995526,0.342108746252137,pco145462,Zm00001d047186,GRMZM5G832108,NA,NA,chr9,124985454,124987798,124986626,1816406690,1941393316,NA
Zm00001eb392290,T2,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.328814267016061,0.0426616572442761,-0.272777402917972,0.422879277666437,pco145462,Zm00001d047186,GRMZM5G832108,NA,NA,chr9,124985454,124987798,124986626,1816406690,1941393316,NA
Zm00001eb335620,T1,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.372446434522789,0.0166382402805192,-0.161197227687304,0.284018322657311,pco145463,Zm00001d008594,AY103965,NA,NA,chr8,13943254,13944253,13943754,1633995488,1647939242,NA
Zm00001eb335620,T2,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.32435408243832,0.016449844693558,-0.206541982874944,0.374217169961839,pco145463,Zm00001d008594,AY103965,NA,NA,chr8,13943254,13944253,13943754,1633995488,1647939242,NA
Zm00001eb157310,T1,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.127605297699196,0.404643657882269,-0.270480915464501,0.0386986684676469,pco145505,Zm00001d043929,GRMZM2G022931,NA,NA,chr3,216094109,216095684,216094896,552127662,768222558,NA
Zm00001eb157310,T2,non-signi,Ambiguous,down,down,Conserved,down,-0.255490908688008,0.277407387964489,-0.332246788531908,0.391429502217699,-0.597762784690811,0.00328746065784607,-0.533188580448542,0.139200624094757,pco145505,Zm00001d043929,GRMZM2G022931,NA,NA,chr3,216094109,216095684,216094896,552127662,768222558,NA
Zm00001eb177490,T1,NA,8_Conserved,down,up,NA,NA,NA,NA,NA,NA,0.0430698692570652,0.643108072095425,-0.121296560409925,0.204028616414353,pco145520,Zm00001d050131,GRMZM2G010834,NA,NA,chr4,68388070,68412385,68400228,790145429,858545657,NA
Zm00001eb177490,T2,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.0715663675817658,0.471059171311398,-0.0671172971580972,0.600418182017402,pco145520,Zm00001d050131,GRMZM2G010834,NA,NA,chr4,68388070,68412385,68400228,790145429,858545657,NA
Zm00001eb144100,T1,NA,8_Conserved,down,up,NA,NA,NA,NA,NA,NA,0.132138706454212,0.58792811346168,-0.286247656037642,0.172135389556242,pco145633,Zm00001d042442,GRMZM2G004320,NA,NA,chr3,169652022,169654661,169653342,552127662,721781004,NA
Zm00001eb144100,T2,non-signi,8_Conserved,up,down,Conserved,down,-0.521299282076059,0.14932460296717,-1.48787009135606,0.188323721162385,-0.0745106890442425,0.71432927528208,0.124981434606511,0.665501437724776,pco145633,Zm00001d042442,GRMZM2G004320,NA,NA,chr3,169652022,169654661,169653342,552127662,721781004,NA
Zm00001eb124530,T1,NA,2_Mock conditional,down,up,NA,NA,NA,NA,NA,NA,0.271839245570112,0.0676494733567694,-0.367193597622448,0.011116372010009,pco145718b,Zm00001d039881,GRMZM2G037134,NA,NA,chr3,18193093,18197492,18195292,552127662,570322954,NA
Zm00001eb124530,T2,NA,7_Myc responsive,down,down,NA,NA,NA,NA,NA,NA,-0.173791083505335,0.2831260005665,-0.227960731285643,0.231872031960735,pco145718b,Zm00001d039881,GRMZM2G037134,NA,NA,chr3,18193093,18197492,18195292,552127662,570322954,NA
Zm00001eb388550,T1,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,0.152514255342172,0.211036272219459,0.272818977323626,0.0294602787788018,pco145926,Zm00001d046792,GRMZM2G006790,NA,NA,chr9,108132461,108135699,108134080,1816406690,1924540770,NA
Zm00001eb388550,T2,NA,2_Mock conditional,up,down,NA,NA,NA,NA,NA,NA,-0.135461275427018,0.14028274283498,0.632387987107865,0.00121040303961613,pco145926,Zm00001d046792,GRMZM2G006790,NA,NA,chr9,108132461,108135699,108134080,1816406690,1924540770,NA
Zm00001eb023910,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.033324147862443,0.793386152344269,0.0864607488214975,0.464612041447078,pco146174,Zm00001d029978,GRMZM2G098208,NA,NA,chr1,96436342,96442028,96439185,0,96439185,NA
Zm00001eb023910,T2,signi,Ambiguous,up,down,Conserved,down,-0.262551094274457,0.254274329145884,-0.119660429846847,0.67384391652634,-0.0429350015503024,0.704142050205445,0.257439891962524,0.0600497558629211,pco146174,Zm00001d029978,GRMZM2G098208,NA,NA,chr1,96436342,96442028,96439185,0,96439185,NA
Zm00001eb143170,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.0967919932300759,0.440467104627639,0.0977340211481293,0.348145583878057,pco146189,Zm00001d042329,GRMZM2G105531,NA,NA,chr3,162060607,162066174,162063390,552127662,714191052,NA
Zm00001eb143170,T2,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,0.134853991757597,0.222134346558809,0.296797490040137,0.042242598436899,pco146189,Zm00001d042329,GRMZM2G105531,NA,NA,chr3,162060607,162066174,162063390,552127662,714191052,NA
Zm00001eb183430,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.266224096264973,0.159972366667617,-0.222319489572478,0.173056515614709,pco146254b,Zm00001d050923,GRMZM2G160458,NA,NA,chr4,133561156,133573247,133567202,790145429,923712631,NA
Zm00001eb183430,T2,non-signi,Ambiguous,down,down,Conserved,down,-0.469122449041947,0.0958482363124412,-1.07874502563761,0.0620297070161335,-0.435722396659144,0.00375541547519255,-0.209084604567739,0.253123956201368,pco146254b,Zm00001d050923,GRMZM2G160458,NA,NA,chr4,133561156,133573247,133567202,790145429,923712631,NA
Zm00001eb238320,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.17302547283387,0.667556440224034,-0.377736475889621,0.363374228002763,pco146460a,Zm00001d016129,GRMZM2G055754,NA,NA,chr5,145155159,145157842,145156500,1040475889,1185632389,NA
Zm00001eb238320,T2,non-signi,8_Conserved,down,up,Conserved,down,-0.519451242921325,0.340579779361071,-0.213275856396609,0.753104541673119,0.160293248223406,0.626335638658313,-0.176803966069951,0.702089791153589,pco146460a,Zm00001d016129,GRMZM2G055754,NA,NA,chr5,145155159,145157842,145156500,1040475889,1185632389,NA
Zm00001eb283000,T1,NA,8_Conserved,up,down,NA,NA,NA,NA,NA,NA,-0.229979648249898,0.108059926941102,0.0644331740141045,0.552921574222711,PCO146525,Zm00001d037625,GRMZM2G092258,NA,NA,chr6,139022947,139028680,139025814,1266829338,1405855152,NA
